n,mse,a.mse,b.mse,mse.d,mse.t
2048,0.3119285736808997,0.04705613857023183,0.04597918839512293,0.43596646981393605,0.6994477252570364
2048,0.18972832797213648,0.03920737568066421,0.050220367661826006,0.23710230772096239,0.6643034038362446
2048,0.23172126949554503,0.036392785738872696,0.045259359047674814,0.21294610925525287,0.4196631929348228
2048,0.24465100581340607,0.0414644130057406,0.0429851674756007,0.40699707958984804,0.678248117680242
2048,0.35447945566177286,0.03560981833464014,0.05451721668849953,0.32786620709830416,0.556941729439296
2048,0.39677086302857,0.039676885187243646,0.044621615971694194,0.46537338310750215,0.6984419823743152
2048,0.2984649106041894,0.04374401728013053,0.04445212496776217,0.33112239375518904,0.5694445148533218
2048,0.34781470011389015,0.03380578596851735,0.03635852652890826,0.43671383525570856,0.5542931458663358
2048,0.4033213873272554,0.03316835889179107,0.028633093986977144,0.3855842831753385,0.6299210027324424
2048,0.38658703767507135,0.030307488335367047,0.04088811373594941,0.4768640469387368,0.8415414519674409
2048,0.47272055215642056,0.04004915701737733,0.04462746376105081,0.5903129061921372,0.8761712557925276
2048,0.37053202121468243,0.0364813508855021,0.04852474953925878,0.4412806234877048,0.8741246414556082
2048,0.19721873323763287,0.03830812855755613,0.042916629466153135,0.34409120056053766,0.8562545278081505
2048,0.41696109661447134,0.034430001633925685,0.04881638828639399,0.3734799636491406,0.7463817151715603
2048,0.21146064213453178,0.043480448592178755,0.044914734821039096,0.284009106069506,0.4270163374801791
2048,0.2558664354700294,0.0339045573201255,0.0430657849812091,0.2973882496434595,0.5657599680235289
2048,0.21859861521433632,0.046730556092644066,0.045899287876136424,0.43138336798418353,0.7455454438546266
2048,0.23150702047022073,0.035149562747477825,0.042562711592536176,0.3165565154570578,0.6129164748515313
2048,0.25221544796783363,0.03966067837533245,0.041317196655246594,0.28385732068721725,0.588374775469678
2048,0.2835877860666495,0.034961536687049315,0.0381601165773639,0.35382981127820234,0.6979501800928444
2048,0.3425056776806792,0.027094651935989172,0.039381175373846854,0.3254837828943504,0.518774881057276
2048,0.5395339433116932,0.030239968466779787,0.04103245806744318,0.6458303562310818,0.9975901356544369
2048,0.3146709671571759,0.04019221216102516,0.04109007724264664,0.37085968086639526,0.6200532682512367
2048,0.4409414647801691,0.03861214210256295,0.05758984047294894,0.4659103146948934,0.7104845654663118
2048,0.26722360456231165,0.03793750292377387,0.049106558469435374,0.3145662117034626,0.43439788133046686
2048,0.4102252133680484,0.03780387213982675,0.04562572456684436,0.5161010002912892,0.9217004122989828
2048,0.22199815136528966,0.03738683362404571,0.04492239540234939,0.3900889125095731,0.8197035648783915
2048,0.35503065592276156,0.043805836211832136,0.04291002332132631,0.5078491855427616,0.969246807828017
2048,0.3198167233243043,0.043714849579282025,0.052557255526408046,0.42620553530148897,0.8695049840158029
2048,0.32340104624468835,0.04100679510235757,0.043579495003281205,0.44611476445151604,0.6222085594336387
2048,0.2985325677973835,0.02672979003813149,0.043688850523496074,0.35723253153638085,0.5499093100307433
2048,0.27445198779247243,0.043510775903832295,0.047891276802724626,0.31557617874549815,0.7238523957848823
2048,0.11539514454606803,0.03109205057146032,0.045046755479961675,0.18178379126374108,0.4321076373738247
2048,0.25887145415902957,0.03247680261504446,0.04763352625094835,0.26789097687476576,0.4253478612151528
2048,0.2958318890768102,0.035798120094276284,0.04697876875225648,0.42418667781717656,0.8641672971425628
2048,0.13447278995887216,0.050960603685575284,0.05062495225845066,0.24826349201030617,0.6651786144848136
2048,0.2780297867562337,0.03747292780840746,0.048584962216979034,0.2926171060849468,0.5584620923997355
2048,0.30922608062303264,0.03143196269037629,0.03810564893989895,0.34250616467854306,0.5685702108136227
2048,0.41719741218918693,0.03966269289258856,0.04295111218714934,0.3977986905169672,0.5700127618060118
2048,0.27063733884085517,0.04197731249434799,0.040367479225505654,0.2817983924980108,0.4953305206119667
2048,0.24204896238680476,0.03206183188729487,0.043618164004902704,0.2921288593632792,0.6630804031519478
2048,0.38202256247571076,0.022453425119970286,0.03825608997138444,0.572341251037882,0.9474573104772537
2048,0.29128576308275034,0.03838140040948218,0.04630808627954612,0.35869620522308976,0.7031213915242445
2048,0.2504049679631865,0.04600687460018006,0.055533308260417864,0.2955751139348173,0.462996728513459
2048,0.4518229441152064,0.04031429451450619,0.04019055824741807,0.5128719307636525,0.901719677504301
2048,0.26113499810400465,0.03973992090932349,0.041862155250490134,0.3654310865270346,0.6232702995314114
2048,0.28305222416673276,0.03158385216557504,0.044880197448223975,0.3674736693839649,0.5613108136972543
2048,0.35140117231142765,0.03392709185538511,0.049959559299781894,0.4082336447878243,0.5003012085472628
2048,0.2347184126358553,0.03256177229560183,0.03696411197223246,0.20751000412022536,0.2931701563083262
2048,0.24163283535109953,0.03547012325022479,0.04490543585146501,0.281781322143586,0.5116473347348105
1024,0.28329422334563753,0.05239901985544747,0.05922178645111819,0.33956660471121497,0.533183787996539
1024,0.29782276458430784,0.06304530931069793,0.05641141219049079,0.3220342961193862,0.5995637846081433
1024,0.13988019593252546,0.05512319859873853,0.05341087227074659,0.21453328452040943,0.524215580947596
1024,0.26243797940560865,0.05108759035255466,0.05564762065020742,0.30803692347041917,0.5674375871364545
1024,0.3894511925971578,0.060908051430400456,0.05608730556622528,0.425425089419366,0.5768854129335941
1024,0.47720230090967714,0.061512669529339044,0.05139144368759416,0.505190565739222,0.7248412590513886
1024,0.31154007609889234,0.05007490411982766,0.0489157057932294,0.3802441847613435,0.7350769597646555
1024,0.3240165796559582,0.05038933508100443,0.042101359822148375,0.3520674003664546,0.7066281600275203
1024,0.342250571358787,0.048862535403644755,0.05328582241395075,0.30502541283263307,0.5609764357023369
1024,0.2880194130853755,0.04145902555766168,0.0434700783537619,0.30820560764238075,0.6014694705560573
1024,0.42527786848434995,0.059324094644394976,0.0638157211782654,0.4915204326274816,0.6889703663724899
1024,0.3562178151288714,0.05203982525431312,0.053495376540177046,0.4189314977489396,0.8166646256062338
1024,0.2606899624651935,0.04651411395935867,0.05378603333036497,0.4008350804735732,0.783241478914044
1024,0.516053616056093,0.0606993293521547,0.05192325283171725,0.5124580945093171,1.010068231781107
1024,0.31008431397347525,0.051258372930095414,0.0456950939202228,0.31324787228215173,0.6171966766357733
1024,0.5850290995339457,0.0640989802805954,0.03890508460101605,0.42336400092153603,0.5610719932651684
1024,0.24588106445565971,0.06158985624854714,0.059354799972378976,0.5420287537357926,0.790496150402365
1024,0.3181462383204836,0.051524998160225495,0.05910514471133466,0.39044872209982945,0.6147611060881647
1024,0.2777084295291979,0.04557274622230948,0.05454694238735948,0.3080136932942578,0.5558894686807011
1024,0.4768883247637765,0.053681321886182624,0.055919579896982985,0.49975226329410655,1.0399264767765404
1024,0.303317091139448,0.04837282267592677,0.051098348359430015,0.32460437433600425,0.4993469688636013
1024,0.3512286797252216,0.04991788864998795,0.0520267233507196,0.3073136872510023,0.49366535980411863
1024,0.39419873747131595,0.05749133924344486,0.06327749831436565,0.4543848351300615,0.7506404761922396
1024,0.36485610824123316,0.06551531610578194,0.06436902913252376,0.4898402953534869,0.7524313112991732
1024,0.38001502004202026,0.05252963512504608,0.056585714933840445,0.3874893046534872,0.5617004233072621
1024,0.6293751870962137,0.048437166683249606,0.0501950647667713,0.787238348915727,0.9743739318100773
1024,0.22907154403585586,0.053876008833883895,0.05757595308383137,0.3537122570662604,0.793556190885907
1024,0.31751686010471564,0.04603766664368487,0.04711070057661217,0.5607807372789066,1.0710240886441602
1024,0.3059178635120984,0.06306843096547013,0.04759482988076477,0.24646657077917558,0.5766245966500579
1024,0.31657718312397315,0.06250096362760249,0.05972234585879058,0.3856787927260443,0.655457016334875
1024,0.33633833048344597,0.045894074161936055,0.05141381641280249,0.3550543915251275,0.5692596475414182
1024,0.229896954669155,0.051981721646054954,0.060822145795839895,0.23883680561179169,0.6860102277812632
1024,0.19514352026569354,0.04306784000430954,0.044435413572711836,0.2337887375038901,0.3899497586496818
1024,0.327617325810241,0.06642802515765608,0.06154285449142212,0.318755564423059,0.5863645337097072
1024,0.27173415433850157,0.046222644376058275,0.061698130219441163,0.4107820120750082,0.8188861524527125
1024,0.1772673657580165,0.059761331895693465,0.054127346175010596,0.20394287167671132,0.4556210123171919
1024,0.35116220145128285,0.04972465949589942,0.05531739765950601,0.3144812346767187,0.5092471766068124
1024,0.4403845314318077,0.044520358670382856,0.05115077800619727,0.44544863712218785,0.5769135851248096
1024,0.36891642873040675,0.05565016685406478,0.05475756041867196,0.36352821125098683,0.49283990397753796
1024,0.39375329847901025,0.066395139914184,0.057018255095271225,0.5159957314185569,0.7872275138913278
1024,0.21183790483238138,0.04794020020277376,0.04630330041857457,0.24767464200834802,0.5825141547548028
1024,0.2999167295409327,0.044730977392313014,0.051012462425228104,0.4560903763310041,0.6953559982362247
1024,0.29355409569117896,0.05729424092207427,0.05758172371208063,0.31162330319542386,0.5816311867026016
1024,0.3096064595469795,0.06519305162814783,0.06758554668468446,0.4419411520100745,0.6478643823995559
1024,0.5535594362183237,0.06212031399154977,0.061096792335902796,0.48049937031662865,0.7467953122339243
1024,0.47149862391767333,0.07178591701036001,0.04426875732303072,0.41131427349347305,0.7125511938838702
1024,0.24584292096581778,0.03944107315686483,0.05528079490739952,0.30056776767863674,0.41299670729455595
1024,0.35404828529559446,0.06595362146669004,0.06121314533494394,0.32495495455735735,0.4322508610721996
1024,0.24893821049307235,0.049346429061525775,0.05337351676098081,0.2084136495469532,0.3112893663013573
1024,0.33979046578336247,0.05269295082479909,0.053721957241214695,0.35067091063566036,0.6333999484042973
512,0.3846553093937367,0.07942455057798065,0.06058240563055856,0.4663526664119378,0.7306591572936516
512,0.2766038012785172,0.12338746585301542,0.06256126627880476,0.2438886736914321,0.49749595820637693
512,0.3230900472845812,0.06295481575363086,0.06948167433817518,0.22972123532513627,0.48344356802672056
512,0.326815301604425,0.09614259789200506,0.06235995307009479,0.42800285570132746,0.6627810326054522
512,0.4897182238658103,0.0856483757354905,0.06239770554399681,0.34206429880907574,0.4443073819846946
512,0.533786773214594,0.07419117473026468,0.05805331419996521,0.5952815269338634,0.8600067778941409
512,0.47193746249694973,0.06836939944774138,0.06892245694684856,0.47068689087446103,0.6108238133873618
512,0.5558984207771336,0.07650271474160203,0.059443022731537155,0.449830631356233,0.7321444657564022
512,0.43642461074695044,0.07236087053684531,0.06104873666407204,0.3383894376036468,0.677939672526556
512,0.4844263035251038,0.07967680493300604,0.05464202839408856,0.2973726418506449,0.458828752925837
512,0.4260169268341994,0.0769743555188962,0.06968347703161527,0.49458190297771576,0.6947465931238785
512,0.28336315348010715,0.07354046921383713,0.05162993255320175,0.2859099936121886,0.5536532850743701
512,0.3429836078221992,0.06793585504699458,0.05723566248667846,0.33781926757050323,0.5614022467677015
512,0.44666525572534327,0.07618455014922318,0.05693546857847869,0.30455184927322904,0.5761963138887428
512,0.3207202794585787,0.08514585547697383,0.054628461949968087,0.35396159289923707,0.7748049556027294
512,0.3260547380090436,0.0802671316218655,0.06133335246386342,0.30810455309471374,0.4110631624655811
512,0.511343189761465,0.10526257028920875,0.05636572643123447,0.6243116671656567,0.7523837699549546
512,0.3379977604383372,0.06478673841003878,0.06884627960071255,0.4184285425967288,0.683680630060075
512,0.4217371977708766,0.05791860399532799,0.05442801422477471,0.35925649894552025,0.5613196170174035
512,0.29253628119753455,0.060359110430636465,0.06388432100356435,0.3043304401482564,0.7058746963194737
512,0.37592462947442634,0.071916990016344,0.05655459421072412,0.4017942828085834,0.6252152470206518
512,0.3906314326309726,0.06818006242178486,0.05789324088429082,0.3405491948213234,0.5914000624911645
512,0.5422005854579592,0.06696795217704214,0.052179960195225215,0.37037215488432035,0.5155276466831739
512,0.545326274881719,0.08987295559717144,0.06359941810114456,0.3293882447737249,0.49480727813927416
512,0.3457908992143974,0.08304367657769922,0.054702983592970586,0.3975026409204007,0.6362436347305925
512,0.5050107773510866,0.06592915386927382,0.058942448439605166,0.5044176524355285,0.7944141612463217
512,0.36144497674881226,0.09968518939075516,0.06823488958835298,0.40661396755171575,0.826082370044036
512,0.4243692840872683,0.0818232242425379,0.06050184442089743,0.476204910479666,0.6509528689018887
512,0.2714367364667339,0.08293355280170381,0.06208262925366678,0.2767856337569683,0.5955343351837626
512,0.23604147096307618,0.062425509326957375,0.06494937425427315,0.29477295697345146,0.594640017243874
512,0.4994315817380922,0.05475117293094584,0.06413082354637954,0.366686226692543,0.5819258125088653
512,0.18836455249893852,0.05831476504515552,0.04872599115197655,0.19438286292045714,0.300449479935464
512,0.4099831587648002,0.06225486594897475,0.06116093155324764,0.31489368459063766,0.6174448249778011
512,0.3565306043955159,0.10115885531833518,0.06678074834784571,0.31447516320144653,0.5852816083780064
512,0.4598414986949863,0.05332764138585653,0.057841537097447195,0.32660974922412833,0.7155227999421948
512,0.26263194992650174,0.069469208797769,0.04200210065275087,0.2690670775660172,0.5855267509188723
512,0.37157305058217405,0.06414142885730338,0.05316520258802138,0.30690766390204993,0.4023051033099759
512,0.4206186774553991,0.09157959097638675,0.05892667843955938,0.40254200541732116,0.6010189422561752
512,0.4455876772746447,0.09388772572201291,0.06432664334702526,0.3861569311281872,0.5401234538727908
512,0.4983922090613533,0.10595317871704427,0.06286422930604128,0.4231873572579599,0.7152147542931786
512,0.37604219438769493,0.0900596395574338,0.06936053887154903,0.45375333309465804,0.6651972531095969
512,0.21908719612895655,0.05985475007585363,0.06157040451321562,0.2751282877431806,0.5796573317850513
512,0.3419751197365222,0.094859314203738,0.07022795898241616,0.35911472761342034,0.665694409107639
512,0.4402342309614597,0.11255685937848908,0.06475515865591966,0.3724329917990033,0.613859823833101
512,0.5860727854369312,0.09338042246422192,0.056945023992958706,0.545548005632528,0.8039303206983089
512,0.19161942964930673,0.10122114189428347,0.07598946289404689,0.22842914377710533,0.3993572541533306
512,0.40569097142738636,0.08653255374557854,0.06599298084684488,0.42074742870523457,0.6233490220081138
512,0.3353817233318421,0.09846184916064374,0.06645558158908291,0.2969094917255609,0.49006350940270726
512,0.28035518184780983,0.08865898366910077,0.0811907976374639,0.19669618702243166,0.331403413631719
512,0.47400260127254684,0.05919707335022705,0.057122587767560684,0.2527019284878402,0.40016176498718964
256,0.41285133029412896,0.1283254284963938,0.07161051987275147,0.4744845041204139,0.7152793561786996
256,0.2884454704278234,0.11415416783424875,0.08675131745401733,0.23267408205057827,0.5351975548880288
256,0.17968717507564808,0.08589529627721308,0.0924508919599429,0.22115815408706976,0.43519696446030554
256,0.5252814267142333,0.07918191910631374,0.07511225736943825,0.43647786451066567,0.6922169750259581
256,0.293772869851173,0.06472100990840393,0.06675197832973488,0.3548015701298716,0.5443526919327125
256,0.45737839374158046,0.1514774508127222,0.07546863296866695,0.4234780078895007,0.6638304954670762
256,0.6021606345135524,0.12045821136553773,0.06855745948629485,0.340604872567159,0.5580370945469093
256,0.3941607911331705,0.08870692331423798,0.07050038509739669,0.4594177814243709,0.7799267143548556
256,0.5730075822165048,0.09761154144861478,0.07201235211718895,0.452825809877802,0.5909235115844484
256,0.5428319556391735,0.10814797289891481,0.07265983834980229,0.3457007245501391,0.6124116829767672
256,0.38019393976777505,0.07945124034685458,0.0799398549476723,0.5152645359465812,0.6472039621818994
256,0.4656659829778376,0.1234287091127862,0.07792896413118396,0.31930667960944886,0.7744115112007407
256,0.5294904387828341,0.09171161898468534,0.07845244381611421,0.3673231320429148,0.7465556055025303
256,0.5043020489778451,0.07715200474998506,0.0807237494078209,0.5297790712394967,0.9267366102634735
256,0.29419811772345356,0.14706313282030384,0.07408027288424186,0.29229798912518323,0.46118966394731675
256,0.4663706482169751,0.171983023501987,0.08162024327433232,0.2556742140218714,0.43796793196062744
256,0.6923008856654428,0.13161805134860388,0.07715342017151812,0.5657283966790271,0.9313937155008494
256,0.2992413445243218,0.06548972322466018,0.08223841138723749,0.386504678165847,0.6605779014406952
256,0.4142876643154901,0.0731351911466578,0.1056213998697949,0.34960673088700506,0.6125879427272882
256,0.6835603856242031,0.14638077281501416,0.0657535986782456,0.42398648513014886,0.825066663021733
256,0.4367159609836457,0.1183840266394394,0.06503532780370382,0.3204970195607301,0.5364740871234783
256,0.7747231390610005,0.13832921427057254,0.08369930869867744,0.5809538361760478,1.0027464290187573
256,0.5901737831373309,0.09986064184476792,0.060652792125082934,0.4313340335988998,0.6400753078745364
256,0.6279111537176093,0.1388410320837325,0.0902993869342235,0.351680297552398,0.5916535906972992
256,0.6386527065434789,0.196752027863887,0.06613727539654025,0.39715671422716786,0.6186732156176374
256,0.5243980578570883,0.0933585176489837,0.08454938922091187,0.49502616897902535,0.8348464036189709
256,0.41317758178759184,0.11615628070737959,0.07366327949013636,0.3904383434595664,0.4797960823458909
256,0.6154089121290821,0.16065140054479873,0.08377421906612202,0.4843528910740706,0.9268214047946003
256,0.35277584355936725,0.0953287257620964,0.06094215295734551,0.2869822498248169,0.5050364218598757
256,0.4073626841526389,0.1583125641948824,0.0774935191629468,0.27359214110779884,0.5079042992427651
256,0.6411266001029304,0.10387649403944087,0.07247560373608025,0.5518172531139034,0.7900996370473901
256,0.4102929841988947,0.09073778950922644,0.06822894552913575,0.2915397996414279,0.6302155495786081
256,0.33745971684299436,0.13917043433733972,0.08011395534420805,0.20088117470380634,0.3899653193790696
256,0.4369860166288158,0.10839792252002262,0.08174491874626648,0.31530197195189724,0.4720661264871558
256,0.5893399034807854,0.054540522116553185,0.08853946954269089,0.5069696037215311,0.8538607956447642
256,0.19178451096993973,0.1048222903762871,0.06563587695079386,0.2686069413740075,0.46894826846885435
256,0.3396107038993891,0.10320900029805984,0.0680236656643658,0.27331404526274483,0.541270325228842
256,0.4502246993901345,0.12077838949853996,0.060957350181878416,0.3756601834822517,0.5767651158055759
256,0.42685350240389786,0.08756354060034861,0.06730838859548653,0.36850862126594813,0.5697352550316006
256,0.8593823875009952,0.12135985321878888,0.07149150794016979,0.45435970530564707,0.5687065097123749
256,0.4704941530741908,0.1223328698018307,0.07692494303295555,0.2523416295322793,0.6814256679507789
256,0.34388607614438155,0.08167700904078593,0.06402820747314807,0.31734742632691604,0.5022976825044246
256,0.41480547831553616,0.13948234901649018,0.08661805251500677,0.34307956811679646,0.6756229407584166
256,0.5108735444548624,0.09553608869028414,0.08061649996348964,0.3778830241483821,0.629860389437649
256,0.588695495545096,0.11594040757225053,0.06969423784741824,0.38549866929605736,0.6116649658973291
256,0.3329049692991452,0.09864452268945931,0.0901626381467738,0.3338918356664386,0.6003843828471793
256,0.3145649891808137,0.10824467374796624,0.07363895275283684,0.25598332251088785,0.41375007782252876
256,0.6060744797914971,0.15531234083545872,0.08877307098271413,0.4811113503299354,0.6235049784026221
256,0.3458088781359969,0.14351754833725172,0.09014152827536882,0.3048504109672182,0.39596637116128947
256,0.3449650452836385,0.12950631463200968,0.07522237082969055,0.3968211408070382,0.6360298606628736
128,0.6107055359989311,0.1974248540948912,0.14260960206545742,0.48769508098952674,0.6425947145609952
128,0.5923728325775989,0.22565792554781708,0.16106747349713796,0.26877159079828883,0.47871997729061194
128,0.48521501963871416,0.1677250615338315,0.12097846192800105,0.20534666125215853,0.2798393947862304
128,0.8807607465682948,0.3048979310453595,0.11927326614633069,0.40601569876582355,0.6681141533728173
128,0.6184249490213277,0.17526353936107184,0.11713462357924033,0.46602951217111227,0.7692441213309704
128,0.7758845121758088,0.32366294277607893,0.12534068173438065,0.3746010209713562,0.6914134737384853
128,0.7590046971571149,0.16215322020609313,0.12531653916719893,0.3418952245561425,0.4745775371101877
128,1.0548422311750112,0.2534859081307788,0.10665801275748261,0.520879608028152,0.9933729521217731
128,0.9263673385937525,0.3031792066861673,0.11069489598130207,0.4078247946642707,0.7178904703203552
128,1.1097286422390777,0.16569967241594225,0.11541076165265232,0.5087196540940372,0.9119996283181109
128,0.839534857207033,0.20277879721810513,0.13261367385670728,0.4449277726307138,0.750981004494771
128,0.5822932460089574,0.2532887913392646,0.1432636036554334,0.4413168312503848,0.5222941641880638
128,0.6340106821553736,0.12967876975957005,0.13981969552655543,0.49158896791182016,0.7781472569194443
128,0.9948769091314713,0.18114252151643231,0.10690637655951467,0.4615476400697407,0.8619001460869568
128,0.46542169056204313,0.1436114289155546,0.11426194637174872,0.27329869759118064,0.44762199568516464
128,0.8047475614358355,0.24850642455207542,0.11514771793207121,0.36670934840327635,0.5871864650814724
128,0.7087262832379964,0.1501689187707845,0.12759369519193758,0.5038505369699487,0.820721267124041
128,0.35771322623844876,0.15056491901777497,0.11670048773425956,0.43079072820718706,0.5189775659388364
128,0.5492981572063224,0.12807902848821642,0.10942131202540963,0.343045898840794,0.6228536590768277
128,0.6969358462989843,0.18102915557259086,0.09334618179775409,0.2984726676005405,0.7563633201242519
128,0.7344485247683247,0.2057312412395453,0.10507113192213867,0.2720427514191767,0.4469087616910866
128,0.8550657416878551,0.22521061934104858,0.13112987777256627,0.5897027587697685,0.9089555823547592
128,0.9387810269567252,0.1491899114406673,0.1170177834206696,0.4088980215054757,0.6319784455424017
128,0.788110974904742,0.23116466525006235,0.14174559235642528,0.4035408231872789,0.6325992119342736
128,0.9182874683881805,0.155341992824993,0.10218524161289774,0.48619692201872705,0.6060341160776618
128,0.8288308642097888,0.29613919034599534,0.14626620607690546,0.4959194907418258,0.7690629266769189
128,1.7176839089240514,0.2844406891381821,0.12691235094323539,0.4425959973025927,0.7051818463864271
128,0.8653430741304406,0.33539469363637375,0.09671738272276521,0.5509054881506353,0.5889735448167785
128,0.5222652008045962,0.21766875677760714,0.11284105603853686,0.31087665300488426,0.6015571197190867
128,0.7234632241845872,0.17977400631040671,0.08738169806178825,0.43409321665690953,0.7233528758594421
128,0.43600013874990934,0.15049143822141328,0.10389898657198217,0.3905292869231227,0.651405603479283
128,0.6215352750188166,0.1679507759147506,0.09546622114135343,0.3314881220270025,0.5571689741265247
128,0.7492231326024186,0.2121253588124144,0.1012177502321655,0.35370875401460217,0.577487825965506
128,0.8286454973437857,0.20399529345238207,0.13515742827068172,0.48209939517768857,0.8133503174493757
128,0.5647096991996563,0.14947151091237748,0.12995536080296466,0.36587456121982476,0.6349335712545807
128,0.39956091273926236,0.3168350073303137,0.13417673225233942,0.2533753700736946,0.44851489231953323
128,0.5605230789141756,0.17336985531937946,0.14751300374663956,0.465380265321593,0.7267776048428144
128,0.8795079821074666,0.4768068602234401,0.12137944822116292,0.5467035955165188,0.5292323710146603
128,0.7700352760495836,0.22472629183938708,0.14610133045428728,0.4189551067534302,0.6847427383379519
128,0.5392451198555701,0.22889737964187054,0.13582061773417176,0.32465963922484775,0.5355232197655003
128,0.8599439791364297,0.17639701707506164,0.10774940387007607,0.3658270856339118,0.6969028137175078
128,0.7793880096933995,0.1481921764693582,0.0953292031465347,0.4393439957624353,0.7843586604896411
128,0.6885377320985216,0.21302507883019653,0.15077264997316728,0.3959830670979937,0.6900320619973589
128,0.5129607198628705,0.13321899751797298,0.11846290018673919,0.30410928728040215,0.606550318776255
128,0.4496565357172629,0.17194869796935633,0.10329634945759619,0.4063977612854219,0.7415621710050148
128,0.6004479907918504,0.25518712621234185,0.12622628952591325,0.3799288580418636,0.647556684633824
128,0.5593326069201098,0.20984559221638932,0.09197208422200247,0.3066848594250084,0.5122969309321816
128,0.7597325043508759,0.23133902181289978,0.12091767078483825,0.4529534019730826,0.606013252624575
128,0.6343885427705797,0.3113234160470083,0.1376247106066584,0.23514169185817002,0.38515831532254075
128,0.5663786239043777,0.2039422263950842,0.11670058835876096,0.3878492944402529,0.6015650448468285
